id|text|emotion|selected
140838134781980672|Christmas lights? Check! :) now its time to decorate inside..|joy|True
142198183802585088|Obscura, de app van @lafilledo is awesome. Zowel @LadyElena als ik stonden daardoor al op de homepage van La fille d'O.|joy|True
136982541512089602|"My earlier tweet should've said ""I sometimes think I'm the youngest person..."""|anger|True
143143084090335232|Working on this third drink tho...  Someone is tryna challenge me to a cook off... they've already|sadness|True
138658378867159040|sounds awful but alot of people are dying recently :((|sadness|True
139780150119239680|Getting Ready to Spend Time With Fam ---   and is What Life Is All About|joy|True
141530438123532289|Group meeting 1.5 hours early. Can't wait to present today and rid myself from this bitch. #suitandtie|joy|True
145632383813693440|is to do calc problems....that has been my life for the last 3 hours and will be for the rest of the night|joy|True
141391365065031680|Feeling left out... I guess I always have my boyfriend.|sadness|True
138342037064908800|@Emma__Janeee FUCKS. ME. OFF. Its like. Bitch. This is my ultimate favourite song and you're saying where-EBER?! hahahaha xx|anger|True
145994368979976192|@adruckrey I believe you've just got on to a hypothetical highway that may be leading to the danger zone.  #mad|anger|True
139400791927689216|So shall they fear the name of the Lord from the west, and his glory from the rising of the sun..... & 59:19 (KJV) #glory #God|fear|True
140226781176283136|Decemeber 17th!!!!!!! COME ON, good night, cant wait|surprise|True
144623358259101696|I only have two class periods left with my favorite teacher.|sadness|True
145566538978701312|Stupid fucking woman on the bus talks to the bus driver every week for ages I wanna get home u stupid dirty old fuck|anger|True
139921771632660480|been awake since 4:30am. too tired for black friday fun.|sadness|True
145368617398185984|@chrisRWK when u get a chance u should leave that piece out for 10 min then turn the lights out|surprise|True
143563167241469952|@amberschwen15 I would feel obligated if you knew when it happened. It's all about the element of|surprise|True
141933701335490560|My biggest is loosing you, so please don't make me ever face that fear. You have no absolutely no idea how much you mean to me.|fear|True
144836567297572864|@kaboom23 Thanks, but I think a puck to the eye means he probably will stay clear of the Garden.|sadness|True
145776565719011328|Father forgive me for my and help me live boldly in Your #truth #GloryOfTheCross|fear|True
141555982517022720|I can't believe I'm saying this but Room 112 by 112 is a big ass simp album.|sadness|True
145713130792689664|Waiting for the start of from @OfficialPWG. The return of #SuperDragon will be a great night!|fear|True
145316502327930882|They're playing Manchester Orchestra in between acts...Hey Allston Pudding, I really would have liked to go to that concert.|anger|True
144358494106157056|SOMETiMES I JUST SiT BACK AND OBSERVE THiNGS|surprise|True
140086806518566912|Guess I better start my psychology paper that's due Monday.|joy|True
140224172793139200|literally haven't seen the sun in a week and it's finally coming out!|joy|True
144933426112372736|Since this is the season to give I'm giving God my problems 4 solutions, sickness 4 healing, insecurity 4 a touch  of HIS garment!|joy|True
138741330728849408|Now for the painful walk downstairs|joy|True
143625006801362944|FANTASTIC. My amazing memory saves the day again! Now I can sleep in tomorrow|joy|True
139949715830734848|"Naubusan kami ng slot sa 5k ng MILO MARATHON :|"|sadness|True
141072441320542208|People are more likely to die in hospital at the weekend?|fear|True
144840456730181632|Can honestly say, don't think I've ever done so shit in an exam before|joy|True
140571837783482369|Barca 5saraaaw @@ 5saaraawwww ya shamaataatiii fehoom Madrid today fayzen w barca finally fell XD|joy|True
142056399713746944|@orangejbt haha nah. For the most part im done skating for the season unless we get some really nice days. It's just to cold.|sadness|True
139225000040349696|If nobody makes plans by tomorrow morning, I'm gonna finally watch all those SVU episodes crowding my DVR.|sadness|True
146218967701262337|The world didnt give it and the world cant take it away|joy|True
144498295501361154|time to start this research paper|joy|True
140118876930310144|History wasn't so bad! Now the last exam on tuesday! And that would be N.S!|joy|True
144704870602129409|Ready to knock some1 out before 9.05am today|joy|True
144413013242413056|@therealfrankieJ Celebrating your Birthday & droppin a new album? Livin life w/mad style ;) Happy Birthday!! Xoxo  #Success|joy|True
142934221370040320|I have learned to be content in any situation & I thank God for peace that surpasses ALL understanding|joy|True
144179265854914560|Just had possibly the most awkward conversation in my life.|joy|True
140184740526432256|staging environment. private server. logged in to back-end CMS. opening the front-end in new window... too many connections... WTF?|sadness|True
140960606982389760|Soooooo... yeah, I think I'm gonna start posting my newest fan fiction. I was gonna wait till I was finish, but I'm excited. :D|joy|True
144835453416247296|Gotta take a customer out for dinner tonight. #not|joy|True
145511642598346752|"""In your do not #sin: do not let the sun go down while you are still angry, and DO NOT GIVE THE #DEVIL A FOOTHOLD."" Ephesians 4:26"|anger|True
142868257500704768|sleepy time. cant wait to work with @tbisek tomorrow, considering her days are numbered #dontwannathinkaboutit|sadness|True
139312360811802625|@BrightonEd I'm also putting off getting an eye test as I know ill need glasses!|fear|True
141785574506897408|“@krustykins: Jon bought me a luffly Radley purse yesterday @Radley_London”  very nice, lucky you!! x|joy|True
144646156146843648|''What is profound might become absolutely meaningless''|fear|True
138467343234895873|back on the internet no such thing as writing essays.|surprise|True
141996852898828288|I want cake. I bet we don't have any.|sadness|True
145601403883229184|Je viens de voir le film Les Schtroumpfs avec mes enfants. Et j'ai beaucoup ri. Par contre, bien sûr : #téléchargercesttrèsmal|surprise|True
144464709565947904|Remember, men need laughter sometimes more than food.|joy|True
139513737655754752|Great...thanksgiving. mad people in my house for no apparent reason smh -_-|joy|True
146013609451995136|Don't believe the lies, look me in the eyes- please don't be scared of me|fear|True
141183437225721856|It's so cold in here every freaking girls boobs, including my own, have become their own powerpoint presentation.|joy|True
139541316504784896|@PostOfficeIndia I received my parcel trashed. It proves it was teared from backside and thing was removed.  #cheapservice|anger|True
146027892403486720|Got approved for a Kay credit card for up to $500, going to buy James a watch! Shhhhhh lol|surprise|True
140941189363933186|Abundance is: seeing lots and lots of family, eat lots of delicious food, see many beautiful places repeatedly over the last four days.|joy|True
146079587875561472|Traffic jam of Bandra-Worli Sea link from Bandra to Worli.|surprise|True
141778538046042112|Went upstairs for a min and came back to find my puppy ate a huge corner of my book...|anger|True
139789181193949184|Little hesitant to apply deodorant ever again|fear|True
144890280385056771|Enjoy this Day Beautiful World and Planet Earth's wonderful people!!|joy|True
144737885147508736|Guess what? Its Thursday and I have 2 tests today...|joy|True
140272459277541376|Packing to leave tomorrow|sadness|True
141919166612520961|Had me zo voorgenomen om Josey zelf zijn te laten maken... Waarom zit ik dan onder de behanglijm, glitters en verf?|surprise|True
140599480750841857|Is it a lack of  or a of #loneliness that make people put up with bullshit|fear|True
142424053075034113|@ChinaReport24 China has it right regarding  Don't listen to the   rhetoric & mongering disguising #oil & #gas motives|fear|True
143376329407070208|I haven't listened to I Remember Me in full in a minute|surprise|True
140684686572793856|gotta get up in 6 hours to ride a plane|joy|True
145887447547523074|Happiness may shift with the circumstances but the Joy of the Lord gives you the Victory over the circumstances.|joy|True
144530615423877121|words cant even describe how i feel right nowww! #mad #cmonguys|anger|True
144505279831220224|bawling my eyes out and curled up....i have never felt this sick so far|joy|True
145187563332841472|Had a coffee about 2 hours ago and I'm coming up like a bastard with the and jitters now! Need 2 naggins to calm me down !!!|fear|True
138745682608668672|Working my first Campbell game of the year|joy|True
143221595782127616|Your 4o dancing like your 2o big when your boob pops out #scotch|surprise|True
144377681969029120|After all that ive been through I still have  The joy of the Lord is my strength. The devil cant steal my joy. #Joy. GM TWEEPS!!!!|joy|True
145863039898488834|@sophie_waldron you ok? :( is such a good hashtag, love getting evil feelings out that way!|anger|True
142038044516679680|Is wanting @AxelLoitz to be healthy to join me back in the paint|sadness|True
138734869235769344|RT, follow @unitednude and WIN one of the 5 special collector items that we are giving away to our Twitter friends! #RT #WIN|surprise|True
144472001220849665|Seein' folks,  overcome limitations, by seeing that THEY can be who they DREAM! That their capacity for is the compass!|joy|True
144480697560735744|@CUGoldenBears COME take pictures with Comet The Bear in the Pearson Commons from 12-2 PM! :) Christmas pictures!!!|joy|True
139367341204062209|Annoying people who rung you and then hang up once you pick up the phone|anger|True
144176251760943104|Lost volleyball game to meadowlark|joy|True
144087610875318272|Nothing like a 9am dentist appointment to get your day started right... #whatdididotodeservethis|joy|True
143553493842669568|Successful day of nothingness. ;D Now back to reality.|joy|True
144504379708407808|Looking through old Facebook photos, I noticed circa late spring 2009, aka graduation, that my eyes were bugged out.|fear|True
138677389793300480|Arabic coursework deadline extended by a week!|surprise|True
141210034787991552|Tyler Seguin (Boston), Ryan Nugent-Hopkins (Edmonton) and Jeff Skinner (Carolina) will not be made available for world juniors.|surprise|True
142010292774240257|watch'n the news && this lady went to the ER for stomach cramps && had a whole baby .. she didn kno she was preggo what a|surprise|True
143349272014897152|Our storms are designed to test out Faith. As a Christian we have the power to WIN in every situation. Cry but keep flying,|joy|True
145527863804837888|mom said someone ant work called her newborn girl LUBNA *wohoo*|joy|True
139894280675278848|Lol! I just did, too. RT @akagayle I forced some down anyway, lol I'll regret it later RT @im_a_KEY_pa: No room for dessert.|sadness|True
141143103699550208|We all are not worthy of God's forgiveness. We are saved by His loving grace. Don't harbor resentment.  #fear|anger|True
145450143657902080|"at  JAKARTA ""MAGICAL ELECTRO"" W/ DJ's: @dhanesocces #CHRISTWIST #KHALID & MAGICIAN MASTER DANIEL GL: #DANES @InfoDUGEM"|joy|True
142758193280462848|I meet Santa Claus!!!! He said he couldn't bring me @justinbieber:( me and @MeganAshleyWade we're sad.|sadness|True
144570299491430401|I'll miss watching Buehrle on the south side. He was my favorite White Sox player.|sadness|True
140960228727463937|And know I pop bottles because I bottle my emotions.. At least I put it all in the open..|fear|True
142066902661992448|@corey_x3 nevermind. forget it, and im so mad i forgot the moves earlier!|anger|True
139957182358757376|I am fucking extremely full!!|joy|True
141450258545770496|Tweetin For My Big Brovaa Since His Fatt Ass Wanna Take Snack Breaks n Shitt.!|joy|True
144416022940745728|Such a pointless day at college, just ate mcdonalds now for fitness|joy|True
139030950544801792|Wow! RT @RymanStationery: I've got a feeling that very shortly we'll be making a special announcement for a very lucky person... !|surprise|True
146255683086585859|This covo in the car is so funny about dudes fucking dudes, in the hood|disgust|True
139755469509111809|Mum and Dad left £20 and some sweets on our bed,|surprise|True
142242217505984513|aww. max gaat in de kast liggen en als ik er dan langs loop, valt ie me aan #attack|surprise|True
142066112882941953|At what point does Fred Hoiberg's heart doctor get concerned?|anger|True
139645769740324867|Back from the hospital just in time for a tutorial. Today will not be a good day #boredness #fedupness|sadness|True
143388820207972353|Our pastor asked us to join in him in fasting, for 40 days, in this: eat right and exercise.|joy|True
144220934860054529|Hannibal for the night for @patdaddy32s birthday!!!|surprise|True
141192452232069121|It's so awesome to a woman when she gets outta the shower by eating her #pussy.|surprise|True
141015891855937536|I have a date 2mw. I haven't been this excited to go out in months. I feel the need to look pretty & get flowers @trishana28 #nervous|joy|True
145999148284514304|@ladyXbX @joey7barton miss carmen u need to control that ask joey he does s good job : s|anger|True
144213148658958336|mid terms begin next week.|joy|True
142799928484302851|@emily_nicole11 it's okay I just won't get any pain pills til tomorrow cause my mom can't leave..|joy|True
141356785050206210|@alllieebieber OMG JUST  ! i get the death stare tomorrow.....|joy|True
140151101856022528|Love when mt boyfriend gets drunk, and then no one knows where he is|joy|True
141021732319412225|secretly learning a song on the piano. my parents will crap themselves when I preform for them Christmas day #cheapgift|surprise|True
139780057802620930|Kind of in an amazing mood  |joy|True
140904715981570051|my sissy in law been cooking all day .|joy|True
138498449124495361|no matter how much i love her, or tweet her @DiannaAgron will never tweet me back.|sadness|True
138708640331866112|Break! 1,000 Angels are cheering for you, blessing you. You are fully supported. Feel & enjoy it. #LJB|joy|True
142329941852307456|@paulinefashion On a été a la Vp& !! Un petit cadeau t attend a Paris hihi <3|surprise|True
141540133504688130|I release all struggle now, and I am at peace.|joy|True
143404353317900288|Debate paper for history|joy|True
144120386961948672|Having a lie in tomorrow! Don't have to be up till 8.|joy|True
143922099654885376|o my fucking god new korn album is out|joy|True
144854446957006848|Last day of art appreciation class|sadness|True
138361018458972160|EWWW. Why is Matt Lewis saying that? “@Mattdavelewis: Very pleased with that. She's tidy. Good work, British public. #XFactor”|disgust|True
139456667980005377|My House Number Start W. 399 but hers start W. 396 && She just live up the street|joy|True
141943556670636032|dude wants @fanzoid321 to drive to crafton for pot. now we're all even @fanzinator. josh is the one needing laid tho. help him guys|sadness|True
140445948085157888|Never run away from your problem face them face to face cause so they will catch and never let goo... RIP Jane Kane|fear|True
146062413412843520|Life is looking up for the first time in awhile. I can truly do all things through Christ who strengthens me!|joy|True
138396375544102912|J'ai cru que c'était qq'un qui se foutait de la gueule de @Cortex_Officiel et non, c'est le vrai. Ça existe encore des gens comme ça.|fear|True
141241198663843840|My mom bought Star Wars candy canes for me.|joy|True
141305656752865282|Break! Think of your favorite place in the world. Imagine being there right now. Hear, smell, feel, & see it. #LJB|joy|True
140885287961235456|Nice night of reading ahead|joy|True
142098785072451584|So ima spend my b-day movin my shit.|joy|True
141857947646050305|YAY!!!!! I love you! :) RT @VillageMarket @M_Della  Since you've whistled so loudly, come pick a Khazana Voucher for 1,000shs|surprise|True
146171211574034432|In the gym this morning... Xmas tree afterwards then a nice 4-12 shift at waitrose...|joy|True
138365158249594880|Can you believe the debt committee is predicted to announce that they can't come to any sort of agreement? Shocking, I know.|surprise|True
144194876949532672|She Women share on of technology. Fear of not being able to find/trust sone to help. Impact: limit potential, missed opportunities.|fear|True
139279717902729217|on the other hand... it does mean i have one less test to worry about.|joy|True
145756765651341312|An enraged person only gets angrier when you say “I completely understand.”|anger|True
145677740224417794|Radio degraded from some good songs to absolute shit|sadness|True
144596961427865600|You me. I've never been more hurt by one person, never been treated like that. But I did it to myself, I'm the one to blame.|disgust|True
140472479943634944|Me and my mom just got to the store and realized she left her purse at home:p  :P|joy|True
140037863252312064|@40andDating: Expect your life to be filled with joy and it will be.   #DatingDiva|joy|True
139414226480533505|The Lord taketh pleasure in them that fear him, in those that hope in his mercy.& 147:11 (KJV)  #hope #mercy|fear|True
142614162705612801|suffering from a of failure? what is the worst case scenario? If it is not that bad, why are you still afraid?Hmmm, I think I am goin…|fear|True
143877639457869824|Love and Hip Hop on my newsfeeds|joy|True
144482384362999808|Just woke up from a coma.. Now time to take an exam.|joy|True
143476980644458496|Open house = sit in campus ministry|joy|True
140864018578554880|Dick Vitale is calling the Ohio State/Duke game.|sadness|True
141644340064829441|Is going to win best boyfriend award for 2011 when she opens her door on her birthday!|surprise|True
142615081803448320|this year, for the first time in my life, I will not have a christmas tree in my home|sadness|True
143061427744292864|God, got the most amazing pair of shoes ever today! My feet are going to be fucked up by the time I'm 20|joy|True
144461070050930689|i hate the human race...|anger|True
143732803140456448|Walked into the last day of class to find out there is a quiz|surprise|True
146050806968360960|My brother just left with my movie #MarkWahlberg &#xA;&#xA;I miss it already!|fear|True
140702685706981376|@terrinakamura haha np! that was my first time seeing who was talking about my box bag on twitter~|surprise|True
137292889138012161|ok free people skirt, hide and seeks over|anger|True
136933367458430976|I have to manage my since people can't manage their #STUPIDITY|anger|True
141340645901082625|I love telling people I have a degree.|surprise|True
139543315094831104|Man, these Indian rappers from Brampton are almost as bad as the black ones.|sadness|True
140258982701973504|Loves talking  to my mom andd aunt abouut my summer romance with an older man #KindaFunny|joy|True
138019115297288193|Its a big distraction from our lives. They create the illusion of so we accept their Solutions. $$|fear|True
139118600748404736|Sometimes something great and unexpected happens to turn it all around. #moodbooster|surprise|True
140983188204945408|The fact that @KimKardashian wedding makes headlines and provides that pathetic excuse of a celebrity with more money makes me sick|disgust|True
141947851998638082|I feel as though I live in  because there are things I'd like to say in this  post, but losing my #job. #emptywords|fear|True
142608956961996801|Twitter, you'll never see me run as fast again as I am from @BibiLynch right now.|fear|True
141138570604851200|I wonder if my new emoticon keyboard works in Twitter.  It does! Probably only visible to iPhone/iPad users tho.|sadness|True
144460680291033088|Really wanna go see the lights on the cumberland but the weather just won't cooperate|sadness|True
143503519327068161|hey @JaimelynArmy, i miss you new friend.|sadness|True
139885910643851264|First year working Black Friday!!|joy|True
145384441672507392|@elpea_ox you guys missed out on free shots from nick! We got them right after you left|sadness|True
146117796336648192|Not even worth a rejection letter.|sadness|True
145382985011695617|Its my birthday! I'm officially 14(: any shout outs? It would make me feel special.|joy|True
139818850672844800|perfect day to start the Christmas movies POLAR EXPRESS.|joy|True
140174628114014208|omg my black and white cat misses/coco is in my room being nice #GREATDAY|surprise|True
145960643151933440|I love seeing cars with Christmas trees on top!|joy|True
142283840721924096|What makes you rich isn't how much money you have in your bank account, but how much you feel everyday. #happiness|joy|True
138651615988154368|Hell week started a day early|joy|True
140372824513716224|good morning world!|joy|True
142727232987725824|Am in the best real ale pub since the|joy|True
139112622279770112|If you've never liked Nickelback then you pretty much wasted most of your life .|sadness|True
141149758621368321|@katharinemcphee This seems to be a serious conversation! He seems to be making a proposal. Lol :-) Thank you, Kat! I love you! XoXo.|fear|True
144527680539336705|I'm exhausted but can't sleep.  I just want my nap.|sadness|True
144774803734282241|I love it  when I have a big smile on my face for no reason...|joy|True
145375618941456384|Everyone's going to India for Christmas break, well my ass is staying right here in the U.S. #NRI haha|joy|True
139376237582876673|is rememered #Pain and #Fear is projecting it into the future. #Guilt comes from pain with blame. Primary pain creates #depression|anger|True
139376237582876673|is rememered  and is projecting it into the future. #Guilt comes from pain with blame. Primary pain creates #depression|fear|True
145114310551674881|I saw the world without any borders in my  I was flying under the sun above the trees, no just #love. Dreams are my reality|fear|True
145912172197838849|The that was filling this #building from her, from his #death will linger here well after we leave. #Someone will feel it one day.|sadness|True
142310558845243393|Oppassen op en #Digo omdat @Akimbwefar een zieke collega vervangt bij @Dolfjansen en moeder @SimoneBwefar met de zus naar de #Ikea is|joy|True
139586222753447936|Wow!The Outlet Thanksgiving Dinner was MAH-JOR! LOVE seeing others honor, respect&care so much!Food, friends, fun&games were excellent!|joy|True
139235962017423360|Gotta drive in the pitch black to work on the farm.|joy|True
139910142970957826|@mallorymoore13 hun. I've known I for 12 years I think u can figure it out! Maybe a Christmas present! me|surprise|True
140300166812012544|2 more days of this break.. :( I don't want it to end..|sadness|True
141553412100734976|@DanielPolj good to see you made it out of the library.|joy|True
139935429054042112|Great. Just noticed I have a spider bite on my face. Yay.|joy|True
142708835482738688|Ben zooo bang dat ik een hint eruit heb laten vallen ofzo... echt iets voor mij.|surprise|True
143848538902773760|Officially put in my two weeks notice at work!|joy|True
141014825026338817|Feelin a bit sad tonight|surprise|True
137629320708497408|God, don't show me any more I don't think my heart can take it.|sadness|True
145141616104062977|eating a candy cane..|joy|True
143659558374608896|@BIENduetz Wat een super leuk idee! Mag ik je idee stelen voor mijn zusje?|surprise|True
142010623788716034|Time for bed before a big day of packing/moving and yet more packing|joy|True
144491956570034176|@LadyT_14 happy early birthday girl we  youuuu more!|surprise|True
144646089084121089|Not walkin up stairs because you're afraid to trip going up..|fear|True
141668430989377536|@proudbelieber16 yeah except for me its Kenny running around frantically trying to find me coz Justin is hiding coz its a :P|surprise|True
143950647438487552|Someone went thru our mail and tore open my mom's bday card to me! Looking for $? Our neighbor on another street brought it over.|sadness|True
138394448190115840|There is only one thing that makes a  impossible to achieve: the of failure.|fear|True
139018812757524480|Oh my god ...  did an awesome play on ....love that scene.|fear|True
142737197873905665|just finished the last paper I'll have to write for the rest of the semester :D COPIOUS AMOUNTS OF !!!|joy|True
141524796163891201|Back down in giovanini for b.law & the first person I make eye contact with is Coach #dunnomy3to5yet #alwaysbescanning #FUNsight|surprise|True
142500691670343680|4 hour food technology exam today,|joy|True
144828376123850752|Fuck all of y'all we ignore feelings here|fear|True
142299906651078656|@jay_sumiet sala naseeb karab, katrina toh nai thi par usne hame train nai kiya hume swimsuit mein dekh dekh hass rahi thi|joy|True
144895809593417728|I saw a dead Cardinal outside at lunch. I don't think it's a coincidence.|sadness|True
144277795596546048|Don't Let That Nigga steal your.... He didn't give it To U.....|joy|True
146080268816625667|so its that time of night where i just have this burst of energy and i wont be able to go to sleep for another hour or two. lol|joy|True
140463369344909312|On the way home from Chester. Zack drives like something off need for speed :(|fear|True
142467708108275712|Went to the new balance outlet and switched all the left shoes with right ones..that's what you get for not trying them on|surprise|True
145698255878098944|@LindseyC_13 @scottycampbell1 I figured it out!! Yay me! However, Grams was totally in the dark!|surprise|True
139093272650973184|Today was a sad day... :( Im gonna miss you Emily..  #tears|sadness|True
141789396520284160|Good thing all the union station exits dtla are all being blocked by cops... Got lost, now chilling at the hobo capital of the world..|joy|True
142287550650908672|D'oh RT@TBONEWFNZ: Anna Kooiman leaving @foxcharlotte   Excuse me for a second, I need to collect my thoughts.|sadness|True
139563047642595328|of when your phone starts falling towards your face , but you save it. #amazing|fear|True
145984940167806976|@mattfidgcoq Je suis l'un des plus grand fan de François Feldman (quand j'étais enfant, maintenant, je ne l'écoute pas tout les jours)|joy|True
139117494437814272|“@RevRunWisdom not afraid of tomorrow, for I have seen yesterday and I love today #less”|fear|True
145328600575516673|Have to sing to old people tomorrow....|joy|True
142762826841325570|@mrpatulski Thanks. I am so moved by the response. But the real magic was seeing hundreds of people turn and see  #GRmi|surprise|True
139128271110541312|“@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less” good one!|fear|True
137513643561586690|Crip Walk-Off?  RT @Christinerphant ECS Preparty, I'm nervous for my digestive organs. @LoAlex2, @starallo, @jmayshar|fear|True
138630994189230080|Can't wait to see @kaylamccawley tonight! Little does she know that I'm sleeping in her bed...|surprise|True
143675261408387072|@FLYboi_ROB is that how the kids visiting Penn State felt? -- Damn near piss my pants kicking it wit @KyletheYeti and @fattymattychady|fear|True
145891963609169920|Let's get this day over so I can go home and study|joy|True
141414328652931072|Just letting everybody know how late I was staying up finishing this stupid bacon  + just a tad bit of #sarcasm|joy|True
138633544258949121|Spanish is the worst class. My teacher has been out for two weeks and my peers are proletariats.|sadness|True
145341204748447744|Jamming to Pandora...trying to bring some light to my bday weekend...I really wish I was able to go home and be with my family..|sadness|True
139636545224310784|Bases loaded, Lysaught gets a ground rule double and 2RBI. Collins at the plate. Sox lead 3-0 #soxade|joy|True
145328343464685568|@Denis_Donovan lmfao no im staying in a normal hotel.. We get a tour of an amish village tmrw|joy|True
143882648346046464|@megmurph14 YES seriously my dream to get one.he can choose the song me.he is more popular,cool, and hotter... whatever #heartyou|surprise|True
140469254028922880|I love running into peoples houses and jumping on them to wake their ass up!|surprise|True
140490850923843585|Cubiclenama by @sidin is what Bill Bryson is for travelogues. 3S - Sharp, skeptic and sarcastic.|joy|True
145525761347039232|Round two of basketball games|joy|True
140599068551426048|@TBLightning Cats are afraid of water. Water=rain. Rain=storms. Storms=LIGHTNING. Therefore Panthers Lightning. #gobolts.|fear|True
144821017712394240|@monicahartje indd, ik had voor noud ook axe gekocht alleen dan douche|surprise|True
139196600999362560|Sooooo Tired, but I want to watch a movie.|sadness|True
141951373473361920|Está quase tudo pronto para a , agora só falta eu comprar aquele chapéu de bruxa para a festa de halloween que irá ter lá .|joy|True
138912921664225281|Awake at 3am...  Thinking about Advent -   #love are only possible because of the #gospel of Jesus #fb|joy|True
139735426503155712|Break! Riding in a hot air balloon, as you rise higher your frequency goes higher & you feel clear & light. #LJB|joy|True
145071356113977344|first, the (batman begins)....then, the #limits (dark knight).....im thinking like,  fucking....#redemption (dark knight rises)|fear|True
146136512474529792|@AMjacksonM c'est un gars il tweet trop pas et il apparait de temps en temps comme ca.|surprise|True
142822031929520128|Why would i nap from 8-830...cant sleep now and have to wake for a track meet in 6 hours...|joy|True
144259521345359872|I feel a certain strange surging thru my soul....., yet it feels so off-limits..wht do I do... Wht. Is there to say?|fear|True
144220800420032512|...and guess what song just popped in my head.|fear|True
138880193048748032|Camping out in @KateMoff33's room because a giant pile of laundry was put on my bed and I have no time for such things. #exhaustion|sadness|True
139177113348616192|Whatttttttttt Central Boy's Basketball Team beat East Hamilton|surprise|True
144661415813324800|@Minza11 you alright Matt. Had a good day ?. Mines just started what a|joy|True
140073351107461120|Off to the hospital ! Then gonna have a nosy around NEXT for a swish suit :) #woop|joy|True
145101619569238016|Pain is my happiness..darkness is my light... I'm one big void of nothingness...|sadness|True
140086134872096768|Nu opruimen, dikke zooi! Dan beetje aan mijn surprise werken, koken met @djerra1  dan meiden hier|surprise|True
142661408524468226|Watching and listening to people eat me|disgust|True
145826031910141952|@CarolineHirons Buddy the elf, what's your favourite colour?|joy|True
142518662987919360|It's not a proper relationship without friendship... But how do you get it back?|sadness|True
142116456602140673|"... for remember, fear doesn't exist anywhere except in the mind."" - Dale Carnegie"|fear|True
142302349631827968|The cafe is serving bile or lunch!|surprise|True
143787004029698049|John Arne Riise flattens the man who once flattened him with a golf club.|joy|True
140849743428468737|Just made it north of the Mason-Dixon line #missingthesouth|sadness|True
143683155918983169|If you're not smiling, you're like a person with a million dollars in the bank and no checkbook.  #happiness #money|joy|True
138681666230169603|March should be a good month if all goes to plan.|surprise|True
142491731106078720|@MrSpidell @Queen_Godiva22 @MzAshRay @VICTORIA_us_ hell yeah! Lmao I'm doin it on my side lol|surprise|True
143550301964738560|God im so mad its burning my fuckin stomach!|anger|True
143509869268447232|all this  news has made me very nervous whenever i see a cop.  even a friendly cop in the mall.  i hate that.|fear|True
142735072355823616|Listening to someone in Smith sing  from my room.|joy|True
139423491136032768|Sitting here depressed n staring into space|sadness|True
138031296608878592|is the lock && #laughter the key to your heart. ❤|fear|True
139105140903915520|“@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less”|fear|True
140095251418333184|@xkusayca als jij bij de action bent kijk dan even hoeveel de normale pepernoten daar zijn en de chocolade letters|surprise|True
145473323344728064|A wise person said: Abundance in the universe is circulating..if it needs to multiply give it away...Bread on water...Give|joy|True
