id|text|emotion|selected
21009.0|"Observing someone in the cafeteria noisily gulping in his food, á
having extremely bad manners."|disgust|True
21010.0|"When my sister - after a history of one abortion and one á
stillbirth - gave birth to a perfectly healty boy."|joy|True
21010.0|"When my sister had the still born child, she was emotionally very á
deep down, and it took her a long time to recover."|fear|True
21010.0|"We were starting a student project, and the teacher we talked to á
was very negative and not very helpful."|anger|True
21010.0|When my boyfriend openly let me down, preferring another girl.|sadness|True
21010.0|"I felt some disgust for my boyfriend for a time, after he had á
left me."|disgust|True
21011.0|"Unexpected visit by a close friend, whom I hadn't seen for half a á
year."|joy|True
21011.0|"I wandered by mistake into the safety zone of a shooting range, á
and was shot at."|fear|True
21011.0|Being treated unfairly.|anger|True
21011.0|Breaking up with a girl.|sadness|True
21011.0|Nothing.|disgust|True
21012.0|"When I was accepted as a student at the college, not having á
thought it possible."|joy|True
21012.0|"When I was the first to arrive at the scene after an accident, á
and found that a close school friend had been killed."|fear|True
21012.0|"I was accused of having done something, which I hadn't and got á
very angry."|anger|True
21012.0|When my grandmother died.|sadness|True
21012.0|Not applicable.|disgust|True
41019.0|"A couple of years ago during the summer holiday, I was fishing at á
a lake with my husband.  Suddenly it started raining while the á
sun was still shining. I experienced a feeling of joy, happiness á
and fulfillment.  the whole nature was full of music."|joy|True
41019.0|"I was alone at home, in bed reading a womens' magazine in which á
there were storiees of paranormal experiences.  My leg was á
itching and I stretched my hand to scratch and I felt another á
strange hand. (later I realized that it was the corner of the á
blanket)"|fear|True
41019.0|"I went to a lecture and once again it had been cancelled, this á
was the second time.  One had a negative attitude towards the á
lecturer.á
"|anger|True
41019.0|"I heard that a former superior of mine had died, I was later at á
home home reading about it in the newspaper and I thought of our á
interaction and how it was no longer possible.  The limited scope á
of human life is sad."|sadness|True
41019.0|"In the tram there was a fat, sickly looking woman in front of me á
who was asking for directions in a thick voice.  When she got up to á
go a disgusting smell of urine came from her.  I felt that I á
would choke."|disgust|True
41020.0|"I had a summer job in Sweden, and my boyfriend came to meet me on á
my birthday."|joy|True
41020.0|"I went to practice in Sweden during summer, and I was afraid that á
I would not do well."|fear|True
41020.0|"In the holiday cottage of our association, two of my pals came to á
wake me up early one morning by bringing a radio played at the á
highest volume into my room - it was the morning service at its á
loudest."|anger|True
41020.0|My grandmother died suddenly last summer.|sadness|True
41020.0|"My superior at the summer job swindled customers as much as he á
could, and once put me in a difficult situation after which I á
could not but detest him."|disgust|True
41021.0|"I was told quite unexpectedly that one wanted me to become the á
vice-chairman of our student organisation.  I was really á
surprised and joy was the first emotion I felt, though behind it á
there was worry - how shall I succeed ?"|joy|True
41021.0|"We were in a disco and the evening was not at all pleasant.  á
Despite my not knowing why, I was angry with my companion.  I let á
him feel my bad humour as I cannot hide my feelings."|anger|True
41021.0|"At the underground station, a drunkard came to speak to me.  He á
tried to ask me something but I did not answer so he began to á
speak about me with his companion.  I detested this dirty á
growling man."|disgust|True
41022.0|"Last night I had a chat with a fellow student.  I had known her á
for about half a year, and for the first time we were speaking á
""the same language""- meaning an inspiring discussion and á
encounter."|joy|True
41061.0|"[ I sometimes quarrel with my mother because she blames me, á
though I have not in any way been connected to some events.]"|anger|True
41061.0|"After hearing about the death of my grandfather.  First I could á
not believe it, but later I wept and felt the situation was á
hopeless.  I felt lonely and wanted to be consolated."|sadness|True
41061.0|"In the evening, while I was watching TV, my little brother came á
in and started eating food he had brought from the kitchen while á
I was trying to concentrate on the program."|disgust|True
41062.0|"I met a dear friend of mine after a long time.  I expressed my feelings á
in our own usual way, by mutual scolding and abusing (with á
complete understanding) and by touching, patting and taking the á
hand of the other person, etc..."|joy|True
41062.0|"I felt fear of the purest kind after a car accident.  The á
incident and images of horror kept coming back to my mind.  I á
wondered what could have happened to my sister, my friend and me, á
though nothing very serious actually happened."|fear|True
41062.0|"Two boys whom I know were telling me, in an indecent manner, how á
they had teased a young and shy girl I know.  They had despised á
her conviction, scorned and touched her.  I got very angry and á
did not try to conceal it and gave it back to them."|anger|True
41062.0|"My sweetheart left me, or rather we decided to break it off by á
mutual consent.  The consequences were - unrestrained weeping, á
feelings of loneliness, hopelessness and disconsolation.  I felt á
that I should find a friend, to talk to joyfully and to forget."|sadness|True
41062.0|"Out of sheer curiosity, I went to see a pornographic movie in á
Copenhagen.  The room was full of men, who panted and á
masturbated.  Very disgusting."|disgust|True
11063.0|When I won a tennis match.|joy|True
11063.0|When my dog ran out on thin ice last spring.|fear|True
11063.0|"When my tennis match was interrupted because a kid cycled right á
into the court."|anger|True
11063.0|[ No response.]|sadness|True
11063.0|[ No response.]|disgust|True
11065.0|"Celebrations on the graduation day with the orchestra playing in á
the garden ( I am a part of this orchestra)."|joy|True
11065.0|Risk of being involved in a fight after a party.|fear|True
11065.0|"I had a very heavy work load and two colleagues, whom I have á
nothing against, disturbed me by ""terror ringing"", i.e á
continously interrupting me by telephoning."|anger|True
11065.0|After an exam which I failed.|sadness|True
11065.0|[ Normally I do not feel disgusted.]|disgust|True
11066.0|"When I met an old schhol friend (school love) who works in á
Sk+vde."|joy|True
11066.0|"When I was cycling to school, I nearly got knocked down by a car á
which (overtook me too closely) did not give me any swerving space."|fear|True
11066.0|"When I was deputy manager during the Summer, certain deputies á
took liberties, more than what was normal."|anger|True
11066.0|"When I realized that my girlfriend, whom I like, and I were going á
to separate."|sadness|True
11066.0|Dog dirt which thaws in the spring.|disgust|True
11067.0|Passed the last exam.|joy|True
11067.0|Was nearly knocked down by a car.|fear|True
11067.0|"I reached the bus stop and realized that I had forgotten my bus á
pass."|anger|True
11067.0|"My current work load is too much.  The feeling comes back from á
time to time."|sadness|True
11067.0|[ Can not think of any situation.]|disgust|True
11070.0|When my one year old son gives me a spontaneous kiss.|joy|True
11070.0|When someone close to me is travelling by car and is delayed.|fear|True
11070.0|When someone does something wrong which affects me negatively.|anger|True
11070.0|When I think about my parents getting old.|sadness|True
11070.0|[ Can not remember.]|disgust|True
11071.0|"An ex-colleague asked me if I was interested in working in their á
accounts bureau.  They needed ""clever people"" and he had á
""immediately thought of me."""|joy|True
11071.0|"I was driving and a deer suddenly appeared in front of the á
car when there was a lot of traffic behind me."|fear|True
11071.0|I saw a report on T.V news on apartheid in South Africa. |anger|True
11071.0|[ No response.]|sadness|True
11071.0|[ No response.]|disgust|True
11072.0|When my girlfriend became pregnant.|joy|True
11072.0|When I nearly collided with another car.|fear|True
11072.0|The time when someone let the air out of the tyres of my cycle.|anger|True
11072.0|When I read a lot and did not remember anything.|sadness|True
11072.0|[ No response.]|disgust|True
11073.0|[ No response.]|joy|True
11073.0|[ No response.]|fear|True
11073.0|[ No response.]|anger|True
11073.0|Long illness.|sadness|True
11024.0|When I passed an exam.|joy|True
11024.0|"When I was travelling by tram, I tripped and fell against the á
door.  I thought that I was going to fall out."|fear|True
11024.0|When I missed the tram after having run for it.|anger|True
11024.0|The inability to read a book at college.|sadness|True
11024.0|If a guy one is not interested in makes advances.|disgust|True
11025.0|"I worked at a lawyer's office during Summer and I got a very á
good reference from him."|joy|True
11025.0|"I had been watching a triller a dark night in the country and I á
had to go the outside toilet on my own. "|fear|True
11025.0|"When I am accused of something I have not done, I get unbelievably á
angry."|anger|True
11025.0|"When I began to read a thick book, which I had a limited time to á
read.  Also when I have a lot of work to do and I cannot keep up."|sadness|True
11025.0|Someone vomited on the street.|disgust|True
11026.0|When I was finally qualified for my profession.|joy|True
11026.0|Someone attacked me with a knife.|fear|True
11026.0|Someone drove into my car and then denied that it had happened.|anger|True
11026.0|When I was told that my friend's wife had cancer.|sadness|True
11026.0|When I saw a dog which had been knocked down by a car.|disgust|True
11027.0|I stopped working (had a boring job).|joy|True
11027.0|"I was going home by car late one night when it was cold, dark and á
windy.  I became rather panicky on the way to my house."|fear|True
11027.0|Quarrel in the family.|anger|True
11027.0|"When I am alone in a room with no contact with anyone - á
loneliness drains me."|sadness|True
11027.0|When I was on holiday someone vomited in front of me.|disgust|True
11028.0|When I get a hug from someone I love.|joy|True
11028.0|"I was driving very fast on a small road and I met an oncoming car á
in a right handed bend.  The other driver was on his own side of á
the road and I had to skid out of it to avoid a collision.  It á
was dark."|fear|True
11028.0|"My car had been towed away by the traffic police because it had á
been wrongly parked.  However the sign had been put up only after á
I had already parked."|anger|True
11028.0|After an operation I had to stay in bed for a long time.|sadness|True
11028.0|"I was forced to stay in the canteen and eat the food that I had á
not asked for but got it anyway."|disgust|True
11029.0|When I won an unexpected sum of money.|joy|True
11029.0|"My 2 year old daughter disappeared in a moment of inattention; I á
was responsible for her."|fear|True
11029.0|"A colleague asked me for some advice and as he did not have á
enough confidence in me he asked a third person."|anger|True
11029.0|"I wanted to be pregnant and did not succeed, so I was depressed    á
at every menstruation."|sadness|True
11029.0|"In a warm bus full of people, someone vomited and the whole bus á
stank."|disgust|True
11030.0|"When I was at a party I met an old friend from an adult á
education course.  We had not met for 2 years but had both thought á
a lot about each other.  A wonderful experience.á
"|joy|True
11030.0|"When I was cycling through the park late one night, two people á
jumped out of the woods and tried to stop me.  There were á
shouting something at the same time."|fear|True
11030.0|"When close relatives tried to dissuade me from studying á
Psychology because of its low status."|anger|True
11030.0|"I had a long discussion on politics with an acquaintance.  He á
was more knowledgeable than me and I failed to explain my point á
of view and was misunderstood so I felt depressed and left."|sadness|True
11030.0|"When I read a newspaper article on a young girl who had been á
raped and assaulted one night by several men when she was unconscious."|disgust|True
11031.0|When I recently got an appartment in central Gottenburg.|joy|True
11031.0|When I saw a large spider crawling up the wall.|fear|True
11031.0|"My employer took too many aspirins for a bad back and also drank á
an enormous amount of spirit.  This was dangerous  and he did á
not understand that he had done anything wrong."|anger|True
11031.0|When I left New York, and all my family and my friends behind me.|sadness|True
11031.0|"When I slept with a guy because my best friend wanted me to.  á
He had never had intercourse with anyone and had a terrible á
complex about it."|disgust|True
11032.0|"When my son returned from mountaineering - healthy in body and á
soul."|joy|True
11032.0|"When one meets new people with whom one is forced to collaborate á
with."|fear|True
11032.0|"The sports fishermen who catch gulls instead of fish with their hooks. á
  It is often a mistake but it makes me angry."|anger|True
11032.0|I feel sad about an event I can not influence.|sadness|True
11032.0|"When a member of the family complains about the food that is á
served, it disgusts me."|disgust|True
11033.0|"When I was informed that I had been accepted as a student of á
Psychology."|joy|True
11033.0|"When I was in a little fishing boat and we ran into hard weather á
in the open sea."|fear|True
11033.0|"When I found out that the guy I was dating at a particular time á
had a steady relationship going on with someone else for a long á
time."|anger|True
11033.0|I felt sad and depressed when I heard that our cat had died.|sadness|True
11033.0|"When I was working as a nurse in a mental hospital, a patient ate á
up the contents of another patient's spitoon."|disgust|True
11034.0|When I was acceptted as a student of psychology.|joy|True
11034.0|When my son has a pain in his leg (for no apparent reason).  |fear|True
11034.0|"When, after a week at school, a teacher sent a note home saying á
that my son was inattentive and unable to do his lessons."|anger|True
11034.0|"When I thought that it was going to be impossible for me to start á
studying (due to wrong information from the student advisor)."|sadness|True
11034.0|"At a certain person's lack of cleanliness, at home and á
personally."|disgust|True
11035.0|When my son was born.|joy|True
11035.0|"When I nearly drowned in icy water wearing ice skates.  It was á
difficult to get out."|fear|True
11035.0|"When I was pointed out as a problem child in primary school and á
my mother took the teacher's point of view."|anger|True
11035.0|When I was accused of neglecting work for the wrong reasons.|sadness|True
11035.0|"My parents attitude towards each other when they should become á
reconciled, despite my father's long-time addiction."|disgust|True
11036.0|"When after 10 months of national service I was ""downgraded"" and á
did not have to do the remaining 5 months."|joy|True
11036.0|"When I was reprimanded by the manager of the hotel where I á
worked during Autumn 1984."|fear|True
11036.0|"When my parents drove me to a nearby place and went home á
immediately instead of waiting a few hours.  They could have á
easily waited."|anger|True
11036.0|"When my ex-girlfriend and I discovered that there was a certain risk á
of her being pregnant."|sadness|True
11036.0|"When I was about to clean the draining board and saw it looked á
underneath the sink (I live in a students hostel)."|disgust|True
11037.0|"When my older sister told us that she was thinking of joining the á
rest of the family for the winter sports holiday."|joy|True
11037.0|"Slept in a chapel and in the middle of the night I realized that á
there was someeone else in the chapel.  I never discovered who á
it was and why he was there."|fear|True
11037.0|"When we were in high school a few guys sometimes provoked a á
friend of mine.  They called her a pig and then grunted.  This á
irritated most of the girls.  Once, one of the girls got angry at á
my friend and said something nasty and this made me terribly á
angry."|anger|True
11037.0|"I talked to my boyfriend on the phone when I was in high spirits á
and had a lot to tell him.  I had been looking forward to this á
conversation and he did not listen to me to the extent that I á
had anticipated."|sadness|True
11037.0|A mother who shouts at her child for nothing.|disgust|True
11038.0|When I got through the first day here at the department.|joy|True
11038.0|"When I was cycling past a parked car someone opened the door and á
nearly pushed me off my bike and into the traffic."|fear|True
11038.0|"When my boyfriend sat up half the night playing computer games á
with a friend."|anger|True
11038.0|When I had to leave my mother and my sister after a week's visit.|sadness|True
11038.0|When I saw a big spider from very close.|disgust|True
11039.0|When i was asked to be a child's godmother.|joy|True
11039.0|On the way down a ski slope which was difficult and steep.|fear|True
11039.0|When my mother interfered in my life.|anger|True
11039.0|"When I was left alone one week-end without being prepared for á
it."|sadness|True
11039.0|"The first time that I saw a surgeon cut off a leg and put it in a á
black rubbish bag."|disgust|True
11040.0|"When my husband suddenly came to see me at my new job and á
brought some flowers and cake with him."|joy|True
11040.0|When I was nearly attackad by a man who had been chasing me.|fear|True
11040.0|"When my father asked me if I was a communist, at the same time he á
made it clear that I should no longer see myself as his daughter."|anger|True
11040.0|"When I applied for a job which I thought I had a good chance of á
getting, I was not even granted an interview and did not get the á
job."|sadness|True
11040.0|T.V features showing the violation of defenceless people.|disgust|True
11041.0|"When we were able to afford a new sofa - a leather one which cost á
SEK 20000.  I had waited for it for 2-3 years."|joy|True
11041.0|Vertigo - standing on a ladder and painting the house.|fear|True
11041.0|"When my boss enrolled in a course to satisfy his own ends - to á
trample on his associates.  I have the misfortune to have one of á
my superiors in my course."|anger|True
11041.0|"When I argue with my mother about the way she treats her two á
children differently."|sadness|True
11041.0|Spit and vomit.|disgust|True
11042.0|"When I recently managed to get my first consulting assignment á
""myself"" i.e on my own initiative."|joy|True
11042.0|"I was within a hair's breadth of knocking down a drunkard who á
suddenly ran into the street.  The fear came later when I     á
realized what could have happened."|fear|True
11042.0|"When my friend, as usual, forgot the tickets at home for a á
performance.  We missed it."|anger|True
11042.0|"The elections of 1982 and 1985.  The thought of what a social á
democrat and communist majority could achieve, especially ""worker á
share"" funds and its extension."|sadness|True
11042.0|"A study visit to a chicken factory : the butchery, the smell, á
the environment and the noise."|disgust|True
11043.0|"When I was appointed to position of trust in a group set up to á
change the working environment."|joy|True
11043.0|"I was alone in a cottage I often stay in.  I was woken up by a á
rustling sound in the middle of the night."|fear|True
11043.0|"When I tried to explain to a plumber, face to face, that the á
toilet was broken and he did not believe it (it had been mended á
ten times)."|anger|True
11043.0|"When the result of a project work was treated nonchalantly á
intead of being criticized by the teacher."|sadness|True
11043.0|When programmes on violence or pornography are shown on T.V.|disgust|True
11044.0|"After my girl and I talked things over our relationship changed á
and became positive.  A diificult time turned into pleasant one."|joy|True
11044.0|"When we could not land our plane and we knew that the fuel was á
running out.  Bad weather had already frightened us."|fear|True
11044.0|"When I read about Reagan's tactical decision concerning the á
South African boycott."|anger|True
11044.0|"When my half brother became seriously ill with cancer and died á
later."|sadness|True
11044.0|"A film were a woman was attacked and raped.  One did not see the á
worst but it had the desired effect - very strong."|disgust|True
11045.0|"When I was offered a high position of trust, which I later á
accepted."|joy|True
11045.0|"I had the window open and the door was shut so that the kitten á
would not go out.  My partner came in and started talking about á
something and I forgot about the window and suddenly I saw the á
kitten hanging from the window frame. I was rigid with fright á
till I got hold of her."|fear|True
11045.0|"Some noisy guests arrived at the hotel.  I had been slightly á
irritated earlier.  At night when I was trying to sleep they were á
having a party so I went and yelled at them.  I wanted to sleep á
as I had to get up early the next day."|anger|True
11045.0|"When I was told that I had not been successful in getting the job I á
had been expecting.  I was sure that I was sufficiently á
qualified."|sadness|True
11045.0|"When my cat vomited and a worm came out which was still alive.  I á
was forced to wipe it up."|disgust|True
11046.0|"[ Cycling in the spring sunshine gives me such delight.  á
Happiness is to be healthy, my wonderful finance.  Simply being á
here on earth.]"|joy|True
11046.0|"When my relationship with my family is very poor I often fear á
being excluded from the group, a fear which is stronger in á
situations when an argument is on hand."|fear|True
11046.0|"Recently when my sister, who is four years younger than me and á
very spoiled, shouted at my mother for no apparent reason .  The á
heart-broken expression on my mother's face made me feel very á
angry."|anger|True
11046.0|"When I watched the T.V programme called ""The living planet"" and á
saw the far reaching environmental destruction caused by man."|sadness|True
11046.0|"Disgust is a feeling that I have never experienced with peoplie á
but , on the other hand, it has been with repulsive animals, i;e á
snakes on T.V."|disgust|True
11047.0|"On a boat trip to Denmark, 14 of us had a lot of fun and we á
spent SEK 10 each on one armed bandits and against all odds we á
won the jackpot of SEK 1000."|joy|True
11047.0|"A rainy day, I was cycling downhill and a car door suddenly á
opened and while trying to avoid it the back wheels of my bike á
got caught in the tram tracks.  I somersaulted but had no á
injuries."|fear|True
11047.0|"On the way home from Marstrand I was driving behind my father's á
car.  Another car tried to push in front of my father and he was á
forced to swerve and he thus collided the car with a pillar.  The á
other car drove off without even seeing what had happened."|anger|True
11047.0|"My girlfriend who had spent 6 months abroad broke off our á
relationship by letter."|sadness|True
11047.0|"At the police centre a man between 40-50 was brought in.  He was á
very drunk and in all likelihood had not slept indoors for a long á
time and had relieved himself in his trousers."|disgust|True
11048.0|"When I was at the end-of-term party last week and had fun - was á
happy and sang and drank only soft drinks.  It is possible to á
have a good time without alcohol."|joy|True
11048.0|"Last Summer I was walking along the beach in a bikini and an á
awful man came cycling after me.  He was shouting and I ran as á
fast as my legs could carry me."|fear|True
11048.0|"In a course I thought that I deserved good marks but I only got á
ordinary marks with no justification as to why I was given these á
marks."|anger|True
11048.0|"When I crashed my car and it had to be scrapped then.  It was my á
fault and I feel depressed as I miss the car."|sadness|True
11048.0|"I had some sort of a stomach virus last week and  I vomited in á
college in the morning, then in the cake shop, three times during á
the trip home and again when I got home."|disgust|True
11049.0|When I felt that my love was returned.|joy|True
11049.0|"When I was convinced that someonne had broken into my flat and I á
woke up and heard sounds that frightened me."|fear|True
11049.0|"When it became clear that a man had used many people sexually á
and psychologically, despite the fact that many people looked up á
to him.  I understood that one could not trust him and I was á
forced to hide this for a while."|anger|True
11049.0|"When I feel helpless after having tried to help someone without á
any result."|sadness|True
