id|text|emotion|selected
1957011291|@AlexanderGWhite daaammmnnnnn I do wish I was there.|sadness|True
1957011738|Went to Di Bella coffee roasters today and asked for a job...   The person I needed to speak to is on holiday...  #fb|fear|True
1957012476|@yuki_hime I played up until the latter parts of the voodoo village part co-op until I lost my usual partner|sadness|True
1957012769|is a bad friend|sadness|True
1957013166|@SparkDawgMusic im doing that shit right now ... im on vacation and you got me workin|anger|True
1957013723|would wish the severe migrains would stop!!! doc's prescriptions arent working|anger|True
1957013885|@moggy99 No internet last night; ER was brill, there was a massive explosion at the end of a nearby gas works ER on standby|sadness|True
1957013895|@tiffalo cuz airlines are super lame.|anger|True
1957013896|@lenje - Still a pity it comes with no lamb though|sadness|True
1957014267|@bloomsday16  I'm sorry to hear that. Here is my optimist: Things will get better. For all of us.|sadness|True
1957014389|is done painting all the bedroom furniture, I still have to do the table but it will wait until after the move. Uggh moving in the heat|joy|True
1957014493|I'm so very tired...and have insomnia.|anger|True
1957014706|I hate Bakersfield and I hate the Ports, let me go home already.  I want to start my vacation.|anger|True
1957015719|people in my house do not know how to close doors|fear|True
1957016086|Why am I completing facebook quizzes at this time of the morning... especially a friday morning|surprise|True
1957016339|@munchkinhugs I don't like the possibility of the left side of my brain hurting because of the thing called a VP shunt and possible death|fear|True
1957016697|Had to cancel wow for now|sadness|True
1957016818|wants to make a music profile but i don't have money i don't know how to write music i don't know how to play an instrument and no studio|fear|True
1957017164|@fairyfroggie But yeah...I'm sad about my &quot;Ravenclaw&quot; account. I love that account to bits.|sadness|True
1957017177|It's 1:15 AM, and I hear a helicopter flying over my house. That's kind of weird. In other news, my headache is back. BOOOOO.|fear|True
1957017320|@__sugar oh no  i am always here ;) &lt;3|fear|True
1957017522|took a math test today. The day before the test, the teacher says bring your calculator. Luke was confident. Teacher decided no calcs.|joy|True
1957017595|omg, the concert was awesome, madrigals gave me chills on almost every piece...brooks also called up alumni, but i didnt get to go|joy|True
1957018061|Up late with nothin 2 do.....|sadness|True
1957018162|i think the vog is making me sicker than i think. feeling slightly achy|fear|True
1957019034|i am doing homework it sux big time maths is the worst!!!!!!|fear|True
1957019556|sometimes i wish things could go back to the way they were the beginning of last summer|sadness|True
1957019715|I downloaded the new twitterfon update thinking they were fixing the typing problem for new tweets, but no, they didn't|fear|True
1957020180|@kateisbored I feel the same way, but I guess no matter where you are there will always be memes.|sadness|True
1957020385|I Can`t do 30 minutes of Treadmill  but done 30 minutes for today already, gonna do 20 minutes more|joy|True
1957020390|i'm sooooooooooooo confused|fear|True
1957020624|Work day 7 of 7,|fear|True
1957020702|Chillin with the roomies. Can't wait for the zombie CLWN CR. Its gonna be 6-8 weeks|joy|True
1957021039|@SuperJerry No refunds but they do retrieve accounts, takes like a week. Just hoping the thief doesn't use hacks or then it's permaban|fear|True
1957021305|Cute Malay girl came to seemy room for rent - sadly think it was for her guyfreind   bit misleading and disappointing LOL|sadness|True
1957021321|@Gurlstrange EpiCentre Wheelock Place, 250 units &amp; for tourists only. Starting today|surprise|True
1957021486|I hate the new mt dew commercial..the one with a giant mosquito..it scares me and grosses me out all at the same time.|anger|True
1957022610|not super keen on the drive home through the rain.. additional concentration required that i don't really wanna deal with|fear|True
1957022799|@FoxxFiles aw u can't let me in on the secret!|surprise|True
1957023061|@freshypanda Im sorry  I don't think I stick out, at least compared to what I used to look like.|surprise|True
1957023133|no transport for church  wont be making it, im crushed. Oh well, more time for assignments I suppose. My throat really hurts ...|fear|True
1957023263|i HATE when i see pregnant women smokinggg!!!! its sooo irresponsible n selfish! its saaad. ultimately, the baby is the one who suffers.|anger|True
1957023739|Lies...lies...lies....you just cant avoid to lie about practically...EVERYTHING!|anger|True
1957024334|@seemouserun so I tried jumping without the trampoline and its like thud* thud*  shouldn't have eaten that cookie.  http://myloc.me/1XIz|fear|True
1957025428|Everytime I send an email to my coach, I feel a need to practice.   shitty balls.  Lol|sadness|True
1957026475|It's pissing me off and not letting me follow ericka|sadness|True
1957027495|Is going to sleep not peaceful  wanted to hear him say Good Night but that didn't happen  Good Night everyone....|sadness|True
1957027630|my mums trying to make me feel ebtter about stopping voting adn not winning shortstack. i almost cried.|sadness|True
1957028656|is thinking so much and i'm at work|surprise|True
1957028775|I have forgot the live with the Jonas Brothers on Facebook|fear|True
1957028895|I haven't seen Muffin in two whole days!|sadness|True
1957029111|@YumiFujii i'll miss y'all back... give @LesleyBoudy my regards...|sadness|True
1957029634|my gap year is going so quick|surprise|True
1957029641|I have to admit, I'm a bit bummed out that I wasn't with my friends walking today....|fear|True
1957030196|my twitter has been hacked again|fear|True
1957030545|Just found mj mouse flats at DJs. Of course there are none left in my size|sadness|True
1957030622|@lanacaitlin  hahaha well its try its so ugly|anger|True
1957031520|@jmoriarty I don't even want to know WHY you know about VHEMT, but don't go - we'd miss you|fear|True
1957031859|@OooChelcyooO That's awesome! We have that this weekend too but I can't go because I'm moving this Sat.  I should be a lot of fun though|joy|True
1957032114|@qi_tah oh no.  *hugs*|surprise|True
1957032228|@xoshayzers i knoww  things won't be the samee &lt;/3|sadness|True
1957032539|OMG-ness it's 11:18 pm and I need to beup early to set up my garage sale it starts a 8am, wish I said 9am. I'm beat.|fear|True
1957033043|@vinylvickxen i kno i doooo!!!!!!!!!! yall partyin with out me|joy|True
1957033103|Okay, so twitter suddenly changed, how do I respond to messages now|fear|True
1957033558|Decided that no matter how good my hair looks curly it doesn't justify the burn I get from the curler! My hands covered  I suck at it!|fear|True
1957033776|Going to sleep. Gonna fall asleep playing apps again. Tmrw is going to suck|sadness|True
1957033874|I hate when my bf beats da dogs. But I guess that the only way to teach these pitts.|anger|True
1957033901|sprained my ankle  like really badly and tore some stuffs. it hurts! and its my birthday weekend|fear|True
1957034202|I can't believe the Metal Gear Solid song was stolen    I'm so disappointed  http://bit.ly/YKkSu|sadness|True
1957034289|think i may have broke a toe at the bar tonight......thanks drunk girl for steppin all over me!!!!!|anger|True
1957034566|@MacZombieRawr  I wish I had Left 4 Dead. But first I'd need something to play it on...|sadness|True
1957035564|I spilled my beer all over my leg. Wasted half my beer.  Home now. I met a cute girl. Good conversation.|joy|True
1957035950|my roommate @tess_tickle loves to ignore me|anger|True
1957037860|Scary lightning and thunder  I'm glad it's over now. Going to sleep, I hope I'm not late to school tomorow again. Haha|joy|True
1957038324|my teeth and head hurts|sadness|True
1957038398|I HATE rob zombie movies. &amp; the smell of weed. Vommmm.|sadness|True
1957038470|@jcwentz Maths and Science were the strongest for me i think..dunno bout geography, only did like 1 day of study for 1/2 a year of work!|anger|True
1957038477|Hope I get a job cuz we need an apartment. I'm drunk &amp; miss my lil punkin  TEHE!!!|fear|True
1957038763|just got home! not wanting to read the last chaper of breaking dawn cause i dont want it to beover|fear|True
1957038970|I need to be held...  Gnite.|fear|True
1957039203|Hanging out with sam, billy, and veronica. not going to school tomorrow to take sam to body shops. Dang car accidents|fear|True
1957039456|no more arrested development. i am sad.|sadness|True
1957039894|omg i keep losing followers this is so sad  i want 90 one day....thats my goal ;D|sadness|True
1957039922|I feel so deflated. No more doggy.|sadness|True
1957039947|@blood_rain i wanna see her hair  hows everyone?|fear|True
1957040172|I just had to empty my trash on the mac. that was one of THE MOST DIFFICULT things I have ever done in my life. 8,000 pictures are GONE.|sadness|True
1957040395|im contacting PAWS Philippines so i can find &quot;tiger&quot; a new owner. im so sad. i love my dog soo much|sadness|True
1957040988|just got home! not wanting to read the last chaper of breaking dawn cause i dont want it to be over|sadness|True
1957041569|Aww...  Pray for the arroyo family everyone!|fear|True
1957041745|Fuuudge. Movie store is closed|sadness|True
1957041767|ALO is so sad and quiet and empty tonight|sadness|True
1957041812|@meganmansyn Hahahaha! It's not horrible, if others were singing with I'm sure it could work. I wish I could afford my own drum set|anger|True
1957041856|@wuzzyangel You never answered your DM I sent you....   I need your info...|fear|True
1957042008|Am trying to get through the pilot of the first season of friday night lights. Oh gosh  Pass the tissue...|fear|True
1957042316|@Mona26 Aw where are you headed to? i just cancelled my trip to Aussie|sadness|True
1957042474|I have cystic lacrimal infectection?? my eye and face are swollen and it hurts!!|fear|True
1957042509|@jose3030 I didn't think anyone caught that|fear|True
1957043226|Sad that Christian Lacroix had to file bankruptcy|sadness|True
1957043241|I dont feel good AT ALL. fuckkk|sadness|True
1957044680|looks like i'll never go to the zoo|fear|True
1957044694|@djvinceadams Ohh poor girl  I'll email her... I am relying on you being here in October Mr!!|fear|True
1957044789|@Moss1982 bad times?|fear|True
1957044935|aarrgghh - fu*k.....a hose has leaked water all over the new floating floor|anger|True
1957045395|Have to go to the dreaded DMV tomorrow|sadness|True
1957045692|english class! working on interactive orals|joy|True
1957045940|@SharonHayes Thank you for the rec but that doesn't work|fear|True
1957046090|My puppy Gizmo h8s me..  haha. He still growls @ me.  I always look back @ my long pruple scar on my fingie|fear|True
1957046631|I don't know how ima work out tomorrow wit my body dis sore  ugh|fear|True
1957047569|I'm feeling this pressure in my head that always kicks in just before a nasty headache. I'm not looking forward to this.|fear|True
1957047571|Taylor Swift and Joe Jonas looked really good together. I'm kinda sad they broke up.|sadness|True
1957047787|I'm suppose to turn in a sentence outline for my research paper within the hour online but my neck hurts.|fear|True
1957047828|Lady across the way had a miscarriage, say a prayer|fear|True
1957048027|God I just want to sleep.|sadness|True
1957048703|@ksutt11 ohhhh thunderstorms...boo  why do they always have to make the power go out??|anger|True
1957048870|I feel so deflated. No more doggy.|fear|True
1957049167|Found my book. Starting a real paper-bound journal tonight. Have an annoying zit above my lip. Makes me look like I have herpes|sadness|True
1957050633|RATT ROCKED NASHVILLE TONITE..ONE THING SUCKED, NO ENCORE!  LIKE IN THE 80'S THEY STILL HAVE A FUN SHOW. PEARCY HAS THAT HOTT BAD BOY LOOK|anger|True
1957050684|is feeling bad  just got bad news about my Mum|fear|True
1957050747|@RealBlackWidow But but I dun wanna|sadness|True
1957050890|@imjustlalayone damn girl I'm so down but ya gotta let me know so I can get my kit together &amp; I got a flyer  Any next weekend? I&quot;M DOWN!|sadness|True
1957051517|@JustinOdom dbl booooooo for being sick, flippin blows! ... bahaha i kno i dont have many friends on here either. i feel so lame  haha|sadness|True
1957052409|don't feel like working  I think I tweet this too often!|fear|True
1957052932|feels sick to my stomach and idkk whyy|sadness|True
1957053170|vineri...nimic special sau probabil un alt weekend pierdut...|fear|True
1957053338|@justintevya - dude i just saw your SF pics. looks like your mini excursion was pretty kick ass! didn't see any sun while i was there tho|surprise|True
1957053409|is home.  safely... but hungry|joy|True
1957053566|@hello_jodie Um, I was thrown from @JareWolf's van yesterday and had to be taken to the ER|sadness|True
1957055178|got to final table, but....went out third.  Don't think I'll be getting my free seat|fear|True
1957055530|I have to work in the morning while my friends get to party it up.....stupid bberry lite flashing red and I have no messages!|anger|True
1957055981|FB is boring   and i wanna sing RIGHT NOW..! *-*|joy|True
1957056027|@judyrey  The link doesn't work|sadness|True
1957056896|The humpalow um ya I think so... Cell is dying|fear|True
1957057026|Last day at work...Sick to the bone|fear|True
1957057469|i feel like I'm on house arrest.|fear|True
1957058130|@heavenjones ur supposed to be in BK tho|surprise|True
1957058219|@cosmiclagoon Did you know that there is a shortage of shells for crabs to use on the beach due to beach combers? It is very sad|fear|True
1957058436|Oh no!  Nighty night.|surprise|True
1957058504|@celldweller Must... have... new music... I won't sleep until you give us Chapter 1... I might die first though...  Hurry!|joy|True
1957059348|my stupid tooooth hurts|sadness|True
1957059917|@turnitgrey my computers broken and I broke my laptop so I had to use the phone  ahh still on he cause they fucked up my order.|sadness|True
1957060439|It's a sad economy. Just heard of another friend losing their job.  so sad. But just a reminder that...|fear|True
1957061418|@jarekpastor I'm just starting to feel really panicky and anxious that something bad has happened cos it seems like it's been ages|fear|True
1957061527|my dog ran awayyy|fear|True
1957061884|@all_is_one84 Those suck so bad.|anger|True
1957062262|I'm back. top molar extracted  swollen face, all numb.  But no more toothache or sinus pain.|fear|True
1957062621|just finished 8 hours of Texas Life Insurance CE tonight, 22 more hours to go|joy|True
1957062676|does anyone know any good rap songs? i need to make a rap/fun cd and i have no idea  helllllpppp|fear|True
1957062827|I'm awake. Anybody else awake? Wish I lived in the US since all the fun happens when I'm asleep!|sadness|True
1957063783|At Charle's with the power out. LOL! Damn SaveMart lost power and we could not buy beer.|anger|True
1957063845|@Penguin_J heehee. i love you! i am tired.|sadness|True
1957064177|my mobile phone refuses to charge!!  either the battery is broken or the chargerrr ( booooo|fear|True
1957064253|@Kirsten613 oh how i wish you would get her to sign something then send it to me or let me call you when you meet or something|fear|True
1957064566|@kimberly625 hmmm, I thought u were sleeping!! Too bad I can't see those videos until tomorrow night.|fear|True
1957064575|Morning everyone sorry for going early last night had bad news, felt totally crap   Today is a new day|sadness|True
1957064908|how I wish my parents put me into a Chinese school when I was younger. Then, it'll be so much easier for me to get a job...|sadness|True
1957065570|@AnthonyLucas @iainfunnell Yeah, physically moving too!  Apparently we'll be reporting directly to Mr. Hayward...|joy|True
1957066120|@charloro jealous  it looks like schindler's list in toronto|fear|True
1957066701|I want another tatt|joy|True
1957067779|So, I need to make a lot of money tomorrow|joy|True
1957067988|@joiskol  being in your room makes me sad.|sadness|True
1957068229|Nearly fell asleep, but was jolted out of bed by a massive panic attack and now I'm not sure if I can sleep at all.|fear|True
1957068880|@CocktailChic oh f*ck! I completely forgot about Thirsty Thursday! oh. my. gaga. this sucks|sadness|True
1957069453|if one people did any wrong, the world blames all the people over there, this is the great world which we are living in!  Shit!|sadness|True
1957070273|@MandyAlwaysKnws nope.  they are all sleeping cuz they live on the east coast.|surprise|True
1957070534|@meljachin: eww. dislike|sadness|True
1957070786|Tactical mistake: going to the city library and buying milk. Who knew? OUCH OUCH OUCH. Maybe a good thing I didn't try for uni.|fear|True
1957071331|@SuzyDunkley sorry bout the cat,|sadness|True
1957072308|my stomach feels like it's touching the ground..i'm SO full|fear|True
1957072682|Sooo much work so little time|fear|True
1957072896|missed iron chef|sadness|True
1957073073|@thevowel the DS version sucks|sadness|True
1957073201|what a bad day|sadness|True
1957073668|@lilxamyx08 i know ridiculous! we never got to hang out  i love chicago and want to go shopping... so a trip sounds like fun|joy|True
1957073753|hates the net. ayaw bumukas ng twitter.  http://plurk.com/p/wxlxs|anger|True
1957073984|Ugh, my internet was down!|fear|True
1957074101|omg i didnt tweet all that much today.... *sadness*|surprise|True
1957074214|is feeling so giddy and wanna go home.|fear|True
1957074977|Up and packing. Its the last day of youth camp|fear|True
1957075229|Somebody please save the polar bears!|fear|True
1957075268|@PandaMayhem noooooooooooo i just look at a lot of pictures   lol lol|joy|True
1957075370|@CrazyBallerina Not really sleepy ...bored is the right word ... again not much work|surprise|True
1957075457|It has come to my attention from a 16yo friend that I've recently gained a TON of weight. He didn't know it was me.|fear|True
1957075557|guess im staying home tonight...no movie-ing for me|fear|True
1957076048|went to the cd store to search for the cd. But|sadness|True
1957076214|@BuzzEdition reminds me of the weather a month ago it was horrible  I hope all is well hugs|fear|True
1957076433|I miss my mom..  &quot;May angels lead you in&quot;|sadness|True
1957076577|on jacksonville beach walking in the cold Ass water   but have to work in the morning   ily &lt;('-')&gt;|anger|True
1957077552|@chocolovere i feel the same way every day|sadness|True
1957077564|Can't sleep. Sucks. The one day i have to sleep in and i have to get up and go shopping with mom. Ugh.|sadness|True
1957078157|Sleppytime. Really missing my godfather right now. Love you Wayne|sadness|True
1957078740|So have a headache right now and it sucks|sadness|True
1957079130|@JayDz hope ya sleepin well  guys still here|fear|True
1957079355|i should be finished.... but i'm not.  color drawing, here i come.|joy|True
1957079403|@jwray12 Lakers, baby Lakers!! I'll miss the game tmwr. I have to work  you'll have to keep me posted please|sadness|True
1957079496|comfort food of the day: pan mee. though, it didnt taste any good..|sadness|True
1957079533|damn being drunk and hot sucks|fear|True
1957079568|misses my baby.|sadness|True
1957079622|is not sleeping because he has paperwork to do.|fear|True
1957079972|Showered in ice-cold water. Sweating now. Means one thing: I'm sick|fear|True
1957080150|midnight cry.. wish the person I wanted, wanted me right now|fear|True
1957080579|I'm poorly and can't sleep|sadness|True
1957080963|Went to pole class. Feeling discouraged. I am hopeless when it cones to dancing or sexy moves or spreading my legs.|fear|True
